Date,Time (UTC),User,Utterance
2022-07-16,18:15:38,sprilloh,natsu yasumi HYPERJAMMIES
2022-07-16,18:15:39,andyeurysm,im 6
2022-07-16,18:15:39,danse_pear,daphJR dabknee can you help me with my homework
2022-07-16,18:15:39,HalusV,I'm 83
2022-07-16,18:15:40,notnownico,school was pog today daphMoodLove
2022-07-16,18:15:40,thinkoutsidetheBoex,daphJr
2022-07-16,18:15:40,chiizuri,imagine being over 20 KEKW
2022-07-16,18:15:42,berryberrie,in the summer lol
2022-07-16,18:15:42,krazyfr0g,go work in the mines billy
2022-07-16,18:15:43,Jayetur,daphJR no
2022-07-16,18:15:43,nocttwo,daphJR minecwaft when?
2022-07-16,18:15:44,Hachiitari,furial DapMan
2022-07-16,18:15:46,sconesone,ratJAM
2022-07-16,18:15:46,jhkyeong,summer camp daphJR
2022-07-16,18:15:47,thebombdevil,Dappa
2022-07-16,18:15:48,Maitakekw,OMEGALUL
2022-07-16,18:15:51,NMGIX,its morning PogO
2022-07-16,18:15:51,Jacksbabypig,OMEGALUL
2022-07-16,18:15:51,dukeleto2049,im 7 and my mom says i can watch u stream
2022-07-16,18:15:51,seawhy0,!commands
2022-07-16,18:15:52,SoulTea,GOTTEM
2022-07-16,18:15:52,bythonbicks,POGCRAZY
2022-07-16,18:15:52,"StreamElements @seawhy0, You can find a list of all Commands here https","@seawhy0, You can find a list of all Commands here https://StreamElements.com/39daph/commands"
2022-07-16,18:15:52,Hachiitari,LULW
2022-07-16,18:15:53,paltita_uve,no
2022-07-16,18:15:54,abandonedtamagotchi,KEKWait
2022-07-16,18:15:55,mergenaug,daphNun
2022-07-16,18:15:55,Kraberoo,LULW
2022-07-16,18:15:55,Dande___,its 1 am
2022-07-16,18:15:55,abBeast Its Twitch Con ,Its Twitch Con :)
2022-07-16,18:15:55,PLLvolt,daphPray ah shit
2022-07-16,18:15:55,FeedMyPets,daphPray
2022-07-16,18:15:55,CelestialTemple,lmao
2022-07-16,18:15:55,xRebornGoldfish,amen
2022-07-16,18:15:56,Maitakekw,church LULW
2022-07-16,18:15:56,zodiacRex,daphJR it's the middle of the day
2022-07-16,18:15:57,smokinhulklogaan,church tomorrow gonna be lit on god
2022-07-16,18:15:57,Jooaaaoo,OMEGALUL
2022-07-16,18:15:57,tuskrr,pepeW
2022-07-16,18:15:57,violeine,ror2 is so fun ppL
2022-07-16,18:15:58,Marq5,daphNun oh right
2022-07-16,18:15:58,zorry4badinglsh,its 1 pm
2022-07-16,18:15:58,Toxic_Minimum,LULW
2022-07-16,18:15:59,eyepeee,yes go to bed at 1 pm
2022-07-16,18:15:59,stinkynstanky,daphPray fuck
2022-07-16,18:15:59,pixel_hound,it's 2 in the afternoon
2022-07-16,18:16:00,crazybongoo daphJR its 2,daphJR its 2:14 pm
2022-07-16,18:16:00,WrinkleFreeBrain,the lords day
2022-07-16,18:16:00,Redflou,@chiizuri KEKWait staph
2022-07-16,18:16:01,wauberz98,it's summer dap daphJR
2022-07-16,18:16:02,spicyramen99,it's sunday where i'm at
2022-07-16,18:16:02,yuhmae,it's 11am
2022-07-16,18:16:03,derekawa,daphJR minecwaft?
2022-07-16,18:16:03,archxngelaa,what are ur plans after quitting streaming
2022-07-16,18:16:03,daniiimaximoff,only old gays and girls allowed in chat
2022-07-16,18:16:04,abandonedtamagotchi,church is so pepeW
2022-07-16,18:16:07,sgt_cheems,PogO go to bed now billy
2022-07-16,18:16:08,sprilloh,@dukeleto2049 ur goingto get autobanned for typing that OMEGALUL
2022-07-16,18:16:09,Hachiitari,LMAO
2022-07-16,18:16:10,thebombdevil,dukeleto2049 PepeLaugh oh no
2022-07-16,18:16:11,branphd,Bedge ok
2022-07-16,18:16:15,ackwell,daphNun daphJR can i have some more blood of jesus it makes me feel funny
2022-07-16,18:16:15,macktmo,OMEGALUL
2022-07-16,18:16:17,Arne_strits,YH wash away all those nasty sins
2022-07-16,18:16:17,pixel_hound,Daph tryna get these kids on her schedule
2022-07-16,18:16:19,xMarsipan,"@dukeleto2049, PepeLaugh"
2022-07-16,18:16:21,arciusvyse,PepeLaugh
2022-07-16,18:16:23,mimosa41,"Stay in bed, kids"
2022-07-16,18:16:25,Banjo_Kazumi,2nd steam? POGCRAZY
2022-07-16,18:16:25,shooberiny,PepeLaugh
2022-07-16,18:16:25,notnownico,@dukeleto2049 rest in peace PepeLaugh
2022-07-16,18:16:26,FLAMBOYANTCUTTLEFISH,@dukeleto2049 bye PepeLaugh
2022-07-16,18:16:27,eyepeee,@dukeleto2049 another one bites the dust
2022-07-16,18:16:28,Chewbaccaw,flee the country PepeLaugh
2022-07-16,18:16:31,mergenaug,PepeLaugh people taking the bait again
2022-07-16,18:16:32,PedroAlonee,PauseChamp
2022-07-16,18:16:32,Mazmol_Weenie,OHLORD knee hurt
2022-07-16,18:16:33,FeedMyPets,FeelsDankMan
2022-07-16,18:16:34,Wheats17,open a cafe
2022-07-16,18:16:35,brolicgod,work at mcdonalds
2022-07-16,18:16:35,Zethos_VII,PauseChamp
2022-07-16,18:16:35,sconesone,dankKEK
2022-07-16,18:16:35,krazyfr0g,sell insurance
2022-07-16,18:16:38,NYETMUN,dankKEK
2022-07-16,18:16:38,arciusvyse,OMEGALUL
2022-07-16,18:16:38,Espher_5,PepeLaugh
2022-07-16,18:16:38,heIblind,PepeLaugh
2022-07-16,18:16:38,jaaawn,OMEGALUL
2022-07-16,18:16:39,apricotwatch,Get into crime
2022-07-16,18:16:39,sasamoo98,!uptime
2022-07-16,18:16:39,gimme_wantan,FeelsDankMan
2022-07-16,18:16:39,StreamElements,"@sasamoo98, 39daph has been streaming for  2 hours 20 mins"
2022-07-16,18:16:39,m00shi_,OMEGALUL
2022-07-16,18:16:39,noemii,PepeLaugh
2022-07-16,18:16:40,sconesone,OMEGALUL
2022-07-16,18:16:41,Banjo_Kazumi,"Hope you're doing well, Daph and chat"
2022-07-16,18:16:41,mvelvet,OMEGALUL
2022-07-16,18:16:41,Jacksbabypig,PepeLaugh -1 chatter
2022-07-16,18:16:41,Hachiitari,OMEGALUL
2022-07-16,18:16:42,FLAMBOYANTCUTTLEFISH,OMEGALUL
2022-07-16,18:16:42,Dashwastaken,ripbozo
2022-07-16,18:16:42,Stevve,OMEGALUL
2022-07-16,18:16:42,smokinhulklogaan,rip
2022-07-16,18:16:43,crazybongoo,OMEGALUL
2022-07-16,18:16:43,xiao_simp___,LOL
2022-07-16,18:16:43,e14unicorn,OMEGALUL
2022-07-16,18:16:44,thebombdevil,PepeLaugh ripbozo
2022-07-16,18:16:45,noga18,PepeLaugh
2022-07-16,18:16:45,scorpion_and_frog,OMEGALUL
2022-07-16,18:16:46,monadchi,BogU
2022-07-16,18:16:46,gimme_wantan,OMEGALUL
2022-07-16,18:16:46,AntonioAS7X,atpLaw atpRtsd
2022-07-16,18:16:46,Alexmae,aww
2022-07-16,18:16:46,Hachiitari,PepeLaugh
2022-07-16,18:16:47,inechi,PepeLaugh
2022-07-16,18:16:47,fruitybleu,dukeleto2049 9 year old account getting banned
2022-07-16,18:16:48,stinkynstanky,PepeLaugh
2022-07-16,18:16:48,Chewbaccaw,daphJR BASED
2022-07-16,18:16:48,macktmo,KEKW
2022-07-16,18:16:49,Liam_Paul_Scholes,BabyRage
2022-07-16,18:16:49,violeine,lulWut
2022-07-16,18:16:49,Sato_Mori,PepeLaugh
2022-07-16,18:16:50,abandonedtamagotchi,one day she will anyways forever KEKWait
2022-07-16,18:16:50,shypoopymonster,awe
2022-07-16,18:16:51,Marq5,daphJR yay
2022-07-16,18:16:51,ssarcomaa,CHILDREN'S BOOK LMFAOOO
2022-07-16,18:16:51,Steel_Faith,Buh
2022-07-16,18:16:51,joseigo,PepeLaugh
2022-07-16,18:16:51,monadchi,daphJR YIPPEEE
2022-07-16,18:16:52,notnownico,did the other guy get banned? Jay something
2022-07-16,18:16:52,macktmo,PepeLaugh bye
2022-07-16,18:16:52,inechi,peepoPaint
2022-07-16,18:16:53,Chewbaccaw,daphJR HOOOOOLLLAAYYYY
2022-07-16,18:16:53,arciusvyse,peepoArt
2022-07-16,18:16:54,SirChafro,like blue knees?
2022-07-16,18:16:54,openingjuke,KKonaW make some conservative childrens books
2022-07-16,18:16:55,Tetsuya_Chains,daphJR
2022-07-16,18:16:55,Yopipimps,adventures of yion
2022-07-16,18:16:55,illusiveSaint,daphJR yipee
2022-07-16,18:16:58,detectpurp,daph is streaming till 2030s
2022-07-16,18:16:58,LeekDuck,PepeLaugh
2022-07-16,18:16:58,rane4ka_,daphJR
2022-07-16,18:16:58,StreamElements POGCRAZY YOU CAN LINK YOUR AMAZON PRIME AND GET A SUB FOR FREE https,POGCRAZY YOU CAN LINK YOUR AMAZON PRIME AND GET A SUB FOR FREE https://amzn.to/3pmtB6L POGCRAZY
2022-07-16,18:16:59,sconesone,daphArt
2022-07-16,18:16:59,eyes_darkcry,EZ MONIES
2022-07-16,18:17:00,deme,peepoPaint
2022-07-16,18:17:00,w0few,daphJR
2022-07-16,18:17:00,sgt_cheems,daphJR HYPERCLAP
2022-07-16,18:17:01,dukeleto2049,im still here
2022-07-16,18:17:01,yohanrepeat,i thought u hate kids
2022-07-16,18:17:02,homiechampnaugh,become an international criminal
2022-07-16,18:17:02,Hachiitari,daphJR
2022-07-16,18:17:03,Liam_Paul_Scholes,pepeW
2022-07-16,18:17:03,zblim,daphJR
2022-07-16,18:17:03,wauberz98,peepoBlush for the billies
2022-07-16,18:17:04,noemii,daphYUMP
2022-07-16,18:17:04,tuskrr,peepoPaint daphArt
2022-07-16,18:17:04,gimme_wantan,BogU tainted the children ?
2022-07-16,18:17:04,scorpion_and_frog,daphYUMP yipee
2022-07-16,18:17:04,Kraberoo,daphJR i can't read
2022-07-16,18:17:05,furial,!accountage Jayronimo_
2022-07-16,18:17:05,StreamElements,"@furial, jayronimo_ was created  8 years 4 months 24 days 17 hours ago."
2022-07-16,18:17:05,rrwwkk,Awwww
2022-07-16,18:17:06,thetigold,daphJR
2022-07-16,18:17:06,Vidmitriev,daphYUMP
2022-07-16,18:17:07,openingjuke,daphYUMP yipee
2022-07-16,18:17:07,atetoomuchhaiz,daphJR
2022-07-16,18:17:07,01lovecity,daphJR yipee
2022-07-16,18:17:08,pappa_jr,daphJR HYPERCLAP
2022-07-16,18:17:08,furial,damn still here
2022-07-16,18:17:08,Ibahibut,daphJR
2022-07-16,18:17:09,bythonbicks,widepeepoHappy
2022-07-16,18:17:09,midnightmoisture,daphJR I wana read read
2022-07-16,18:17:09,illusiveSaint,daphYUMP
2022-07-16,18:17:10,sprilloh,@dukeleto2049 PauseChamp ...
2022-07-16,18:17:10,dukeleto2049,I thought yall said i would get banned
2022-07-16,18:17:11,moon_monk1,write them too
2022-07-16,18:17:11,Jacksbabypig,BogU not dead yet
2022-07-16,18:17:12,pixel_hound,daphJR
2022-07-16,18:17:12,m00shi_,daphYUMP
2022-07-16,18:17:13,jaaawn,damn twitch cops are sleeping
2022-07-16,18:17:14,herbderp129,widepeepoHappy
2022-07-16,18:17:15,Kawashiro,im gonna wear a black tie to this book signing
2022-07-16,18:17:15,naditto,daphYUMP yipee
2022-07-16,18:17:16,shooberiny,daphYUMP
2022-07-16,18:17:17,BoneWheelSkeleton,Little Billy & THE RANCID DISCHARGE widepeepoHappy daphJR
2022-07-16,18:17:17,spicyramen99,daphYUMP Yip E
2022-07-16,18:17:18,smokinhulklogaan,I wanna get sent to a pasture up north after I quit streaming
2022-07-16,18:17:20,bythonbicks,monkaW blue knees
2022-07-16,18:17:21,shypoopymonster,r u going write it about buttholes or sumn
2022-07-16,18:17:22,assmonkey3445,Will you make time for gaping?
2022-07-16,18:17:24,ssarcomaa,"first children's book ""Billy the War Criminal"""
2022-07-16,18:17:24,notnownico,@furial i think they might actually have broken the system
2022-07-16,18:17:24,sconesone,daphO FBCatch daphArt daphJR here child
2022-07-16,18:17:24,illusiveSaint,atpCheif
2022-07-16,18:17:27,mergenaug,dukeleto2049 DinkDonk
2022-07-16,18:17:28,noemii,theyre all at twitchcon FeelsOkayMan
2022-07-16,18:17:29,FrancescaFindabair,daphCustomerDisservice children books with some subliminal messages
2022-07-16,18:17:29,Hachiitari,"furial, how you doin today furial DonkHappy i hope everything goes well daphSip don't forget to drink some water too"
2022-07-16,18:17:34,derekawa,daphJR the children's books are secretly made with daph's blood
2022-07-16,18:17:37,abBeast,Twitch police is at Twitch Con
2022-07-16,18:17:40,Remi_,daphHey
2022-07-16,18:17:43,shooberiny,pepeW giga books
2022-07-16,18:17:43,furial,"@Hachiitari, peepoBlush doing alright hachi ty, u too"
2022-07-16,18:17:44,detectpurp,twitch police dont get paid enough
2022-07-16,18:17:46,xiao_simp___,Daph have you ever went to college or an art college before?
2022-07-16,18:17:50,e14unicorn,daph teaching kids how to do the arm thing
2022-07-16,18:17:51,sprilloh,daphStuff
2022-07-16,18:17:52,smokinhulklogaan,fart stuff to do
2022-07-16,18:17:53,kcowpie,KEKWait what
2022-07-16,18:17:53,thebombdevil,peepoArt
2022-07-16,18:17:54,wauberz98,"children need some fucking books bro, get them away from the elsagate shit bls bro widepeepoSad"
2022-07-16,18:17:54,Tetsuya_Chains,NODDERS
2022-07-16,18:17:56,mvelvet,no twitch cops rn daphCustomerDisservice
2022-07-16,18:18:03,corbyngrad,ACAB also Twitch police
2022-07-16,18:18:03,dumbmb,...... KEKWait
2022-07-16,18:18:05,Hachiitari,peepoBlush nice to hear that furial really nice to hear that
2022-07-16,18:18:06,MrBeebu,so youll be a main heroin of its okay to not be okay
2022-07-16,18:18:07,abandonedtamagotchi,we would probably be dead by 30 Dappa
2022-07-16,18:18:08,FLAMBOYANTCUTTLEFISH,pls dont leave reeferSad
2022-07-16,18:18:11,smokinhulklogaan,are all the twitch cops at twitch con in hamsterdam
2022-07-16,18:18:13,yohanrepeat,KEKWait
2022-07-16,18:18:16,Noblebug,bobrossCanvasP bobrossPal daphFocus
2022-07-16,18:18:22,sconesone,Jammies
2022-07-16,18:18:24,Kraberoo,yo mr daph cookin meth
2022-07-16,18:18:25,gimme_wantan,KEKWait no daph stream.....
2022-07-16,18:18:26,noemii,Jammies
2022-07-16,18:18:33,detectpurp,what about when bots steal yo job dap
2022-07-16,18:18:33,notnownico,what do you plan to change in Guam once you buy it?
2022-07-16,18:18:34,arciusvyse,pepeW
2022-07-16,18:18:35,jowaaaaaaaa,LULW
2022-07-16,18:18:38,BlimBlum,daphSEN professional variety game tester
2022-07-16,18:18:39,leevilbirdy,Jammies
2022-07-16,18:18:39,arciusvyse,pepeWJAM loop
2022-07-16,18:18:44,jowaaaaaaaa,KEKWait
2022-07-16,18:18:45,Stevve,reeferSad
2022-07-16,18:18:46,FeedMyPets,POGCRAZY yion stream
2022-07-16,18:18:47,inechi,KEKWait
2022-07-16,18:18:48,smokinhulklogaan,like mizkif
2022-07-16,18:18:49,FLAMBOYANTCUTTLEFISH,syph?
2022-07-16,18:18:51,scorpion_and_frog,monkaW she's already been replaced
2022-07-16,18:18:51,shooberiny,pepeWJAM
2022-07-16,18:18:52,illusiveSaint,Ai streamer
2022-07-16,18:18:52,Kraberoo,ninja
2022-07-16,18:18:52,Yopipimps,daph 1000
2022-07-16,18:18:52,mergenaug,KEKWait sounds awful
2022-07-16,18:18:53,sconesone,daphYion me
2022-07-16,18:18:55,gimme_wantan,reeferSad it will not be the same
2022-07-16,18:18:56,bigandfatcow,donkSad
2022-07-16,18:18:57,m00shi_,POGCRAZY let yion take over
2022-07-16,18:18:58,arachneii,POGCRAZY 40daph
2022-07-16,18:19:00,mvelvet,yion PogChamp
2022-07-16,18:19:00,Hachiitari,KEKWait
2022-07-16,18:19:00,notdumpy D,D:
2022-07-16,18:19:01,abandonedtamagotchi,KEKWait
2022-07-16,18:19:01,leevilbirdy,reeferSad
2022-07-16,18:19:02,BoggsBot,KEKWait . . .
2022-07-16,18:19:02,w0few,reeferSad
2022-07-16,18:19:03,jaaawn,true KEKWait
2022-07-16,18:19:03,inechi,KEKWait oh
2022-07-16,18:19:03,Kraberoo,KEKWait
2022-07-16,18:19:04,jowaaaaaaaa,reeferSad
2022-07-16,18:19:04,mimosa41,Theres only one Daph
2022-07-16,18:19:04,thetigold,KEKWait
2022-07-16,18:19:04,macktmo,KEKWait not a potato stream
2022-07-16,18:19:04,m00shi_,KEKWait
2022-07-16,18:19:04,detectpurp,u are irreplaceable dap
2022-07-16,18:19:04,naditto,KEKWait
2022-07-16,18:19:05,01lovecity,KEKWait
2022-07-16,18:19:05,Jacksbabypig,KEKWait
2022-07-16,18:19:05,NYETMUN,KEKWait
2022-07-16,18:19:05,stinkynstanky,KEKWait
2022-07-16,18:19:05,Marq5,KEKWait
2022-07-16,18:19:08,Stevve,pepeW getting old
2022-07-16,18:19:08,bigandfatcow,KEKWait
2022-07-16,18:19:08,LeekDuck,KEKWait
2022-07-16,18:19:08,scorpion_and_frog,KEKWait
2022-07-16,18:19:08,xRebornGoldfish,KEKWait
2022-07-16,18:19:09,FLAMBOYANTCUTTLEFISH,KEKWait
2022-07-16,18:19:09,bythonbicks,KEKWait
2022-07-16,18:19:09,PaIiane,donkSad
2022-07-16,18:19:09,giantcorg1,reeferSad pls dont go
2022-07-16,18:19:09,shooberiny,KEKWait
2022-07-16,18:19:10,Liam_Paul_Scholes,KEKWait
2022-07-16,18:19:10,Hachiitari,PoroSad
2022-07-16,18:19:11,thinkoutsidetheBoex,KEKWait
2022-07-16,18:19:11,tuskrr,KEKWait damn
2022-07-16,18:19:11,abandonedtamagotchi,not this convo reeferSad
2022-07-16,18:19:12,LOA_MAIN,@dukeleto2049 still here billy? daphJR
2022-07-16,18:19:12,zodiacRex,donkSad
2022-07-16,18:19:12,dumbmb,reeferSad im gonna
2022-07-16,18:19:12,PLLvolt,KEKWait i cant catch full strims anymore
2022-07-16,18:19:12,zorry4badinglsh,KEKWait
2022-07-16,18:19:12,Espher_5,KEKWait
2022-07-16,18:19:13,spicyramen99,KEKWait
2022-07-16,18:19:13,FeedMyPets,KEKWait
2022-07-16,18:19:13,gimme_wantan,KEKWait
2022-07-16,18:19:14,stinkynstanky,reeferSad
2022-07-16,18:19:14,Dashwastaken,KEKWait
2022-07-16,18:19:15,herbderp129,KEKWait
2022-07-16,18:19:15,deme,KEKWait no..
2022-07-16,18:19:15,yohanrepeat,KEKWait what is this depressing topic
2022-07-16,18:19:15,Jacksbabypig,reeferSad
2022-07-16,18:19:16,Jooaaaoo,KEKWait
2022-07-16,18:19:16,sconesone,NODDERS
2022-07-16,18:19:16,smokinhulklogaan,I look forward to when I get old and watch history channel
2022-07-16,18:19:16,BlimBlum,reeferSad
2022-07-16,18:19:18,tnypup,bro..
2022-07-16,18:19:18,mergenaug,KEKWait boring
2022-07-16,18:19:18,arciusvyse,KEKWait Xbox friends
2022-07-16,18:19:18,Chewbaccaw,xbox 360 friends KEKWait
2022-07-16,18:19:18,notnownico,KEKWait oh god...
2022-07-16,18:19:20,ssarcomaa this stream just became depressing D,this stream just became depressing D:
2022-07-16,18:19:20,Hachiitari,xbox 360 friends
2022-07-16,18:19:20,anyeqs,reeferSad why did u remind me
2022-07-16,18:19:20,kcowpie,reeferSad
2022-07-16,18:19:20,derekawa,if you made a vtuber skin for brandon what would he be?
2022-07-16,18:19:20,corbyngrad,KEKWait i don't want to grow up
2022-07-16,18:19:21,dukeleto2049,yes
2022-07-16,18:19:22,SOLOSTUMBLE,reeferSad
2022-07-16,18:19:22,Vexiann36,KEKWait too real
2022-07-16,18:19:23,LittleDolphin82,reeferSad
2022-07-16,18:19:24,BetelJuice,stop KEKWait
2022-07-16,18:19:24,FixelMayer,KEKWait too real
2022-07-16,18:19:24,dukeleto2049,still here
2022-07-16,18:19:25,Noblebug,nymnPW nymnPW nymnPW
2022-07-16,18:19:25,amernrs,reeferSad
2022-07-16,18:19:26,pappa_jr,PepeHands
2022-07-16,18:19:27,illusiveSaint,like pewdiepie subs kinda lol
2022-07-16,18:19:27,gyucor,KEKWait
2022-07-16,18:19:28,Hachiitari,12 years ago KEKWait
2022-07-16,18:19:28,Sato_Mori,previous generation didn't really grow off TV though
2022-07-16,18:19:29,s9ulgi,COPIUM maybe theyre sleeping
2022-07-16,18:19:30,AmazefulBot latest youtube video we did coke - https,latest youtube video: we did coke - https://youtu.be/E05PzKBAfHg
2022-07-16,18:19:31,FrancescaFindabair last streamed,last streamed: 12 hours ago donkSad
2022-07-16,18:19:31,Moolalas,you sound sorta sadge but also just matter of fact
2022-07-16,18:19:31,detectpurp,just like the old ytubers i used to watch
2022-07-16,18:19:32,Hachiitari,damn
2022-07-16,18:19:33,jowaaaaaaaa,you gotta farm new billy viewers daph daphCheer
2022-07-16,18:19:34,clarclarinet,cock?
2022-07-16,18:19:35,chimidongas,KEKWait
2022-07-16,18:19:36,OPJeffers,ok getting sad now lol
2022-07-16,18:19:36,dumbmb,maplestory friends donkSad
2022-07-16,18:19:38,sprilloh,i wish it werent true but my oldest twitch account is from 2009
2022-07-16,18:19:42,herbderp129,dont remind me oof that widepeepoSad
2022-07-16,18:19:46,amernrs,damn that’s crazy reeferSad
2022-07-16,18:19:46,spicyramen99,bingo night with the galz KEKWait
2022-07-16,18:19:49,TiLLInfinity,see you tomorow reeferSad
2022-07-16,18:19:50,Stormstar13,widepeepoSad
2022-07-16,18:19:53,"Chewbaccaw alright guys good games tonight, see you tomorrow","alright guys good games tonight, see you tomorrow: Last online 1345 days ago KEKWait"
2022-07-16,18:19:53,sgt_cheems,hasWut
2022-07-16,18:19:54,bigandfatcow,everyone is going to mature
2022-07-16,18:19:55,hetri144,moon pepeW
2022-07-16,18:19:56,PaIiane,my brother found his xbox 360 friends after years and they're now all best buds
2022-07-16,18:20:00,sasamoo98,what's that purple thing near the duck?
2022-07-16,18:20:04,Hachiitari,cod bo2 with xbox 360 friends was 10 years ago KEKWait wtf happened
2022-07-16,18:20:08,ackwell,peepoBlush
2022-07-16,18:20:09,TimoTimo628,at least we can all watch you together NOW
2022-07-16,18:20:10,shakybake,FeelsWeakMan jerma retiring in a few years
2022-07-16,18:20:10,notnownico,peepoBlush you're nice
2022-07-16,18:20:11,derekawa,long jeff
2022-07-16,18:20:11,jaaamm_,moon2CUTE
2022-07-16,18:20:11,Liam_Paul_Scholes,OkayChamp 👍
2022-07-16,18:20:11,Vidmitriev,peepoBlush
2022-07-16,18:20:13,spicyramen99,peepoBlush
2022-07-16,18:20:13,kcowpie,peepoHappy
2022-07-16,18:20:13,Marq5,peepoBlush
2022-07-16,18:20:13,pearll002,peepoBlush
2022-07-16,18:20:13,mvelvet,DonkHappy
2022-07-16,18:20:14,m00shi_,peepoBlush
2022-07-16,18:20:14,Stevve,peepoBlush
2022-07-16,18:20:15,PedroAlonee,FeelsOkayMan
2022-07-16,18:20:15,dumbmb,daphFlower
2022-07-16,18:20:15,Kawashiro,im surprised im allowed to still be here tbh Dappa
2022-07-16,18:20:16,Zethos_VII,peepoBlush
2022-07-16,18:20:16,shooberiny,peepoBlush
2022-07-16,18:20:16,sioboi,peepoBlush
2022-07-16,18:20:16,drboBbypants,peepoBlush
2022-07-16,18:20:17,abandonedtamagotchi,widepeepoHappy daph
2022-07-16,18:20:17,NeelsAbel,peepohapp
2022-07-16,18:20:17,K3lp_Juice,<3
2022-07-16,18:20:18,thetigold,peepoBlush
2022-07-16,18:20:18,stinkynstanky,peepoBlush
2022-07-16,18:20:18,wesjer250,peepoBlush
2022-07-16,18:20:18,xRebornGoldfish,peepoBlush
2022-07-16,18:20:18,BlimBlum,peepoBlush
2022-07-16,18:20:19,BoggsBot,peepoBlush
2022-07-16,18:20:19,pixel_hound,NODDERS
2022-07-16,18:20:19,robertthane,peepoBlush
2022-07-16,18:20:20,herbderp129,peepoLove
2022-07-16,18:20:20,eyepeee,peepoHappy
2022-07-16,18:20:20,Wockkstarr,daphSip
2022-07-16,18:20:21,thetigold,hasL
2022-07-16,18:20:21,xMarsipan,peepoBlush
2022-07-16,18:20:21,Moolalas,@Hachiitari damn i felt that
2022-07-16,18:20:21,Kraberoo,peepoBlush
2022-07-16,18:20:21,naditto,peepoBlush
2022-07-16,18:20:21,detectpurp,what technology is coming after streaming?
2022-07-16,18:20:21,noga18,peepoBlush <3
2022-07-16,18:20:22,danse_pear,peepoBlush <3
2022-07-16,18:20:22,wauberz98,awesome peepoBlush
2022-07-16,18:20:22,mussumburzum,peepoBlush
2022-07-16,18:20:22,scorpion_and_frog,peepoBlush
2022-07-16,18:20:22,monadchi,peepoBlush
2022-07-16,18:20:22,Hachiitari,DonkHappy
2022-07-16,18:20:22,bythonbicks,@sasamoo98 grapes
2022-07-16,18:20:23,sconesone,OkayChamp
2022-07-16,18:20:23,lonelyintrovert0,VietNaMeseManWavingHisGun shaped the chat
2022-07-16,18:20:23,illusiveSaint,peepoBlush
2022-07-16,18:20:23,FLAMBOYANTCUTTLEFISH,peepoBlush
2022-07-16,18:20:24,carbontoaster,<3
2022-07-16,18:20:25,CalmSurble,xqcCheer xqcCheer xqcCheer xqcCheer xqcCheer
2022-07-16,18:20:25,macktmo,peepoBlush
2022-07-16,18:20:25,maxweyl,peepoBlush  peepoBlush  peepoBlush  peepoBlush
2022-07-16,18:20:25,gimme_wantan,peepoBlush we also enjoy your company
